X[s],Avanti Sensor 1: Roll 1 [degrees],X[s],Avanti Sensor 1: Pitch 1 [degrees],X[s],Avanti Sensor 1: Yaw 1 [degrees]
21.255,-178.13112104640763,21.255,0.8868251126182776,21.255,80.79018474954107
21.27,-178.14959643491812,21.27,0.8724727243088524,21.27,80.8057271652143
21.285,-178.12042851437582,21.285,0.8640675046227382,21.285,80.75634852547012
21.3,-178.10898433647134,21.3,0.8469670373885041,21.3,80.66040669866003
21.315,-178.10776404457155,21.315,0.8401623885728083,21.315,80.4746050910494
21.33,-178.10049472703494,21.33,0.8338987291310389,21.33,80.32128620007585
21.345,-178.03095752726892,21.345,0.8165140776733433,21.345,80.26060596553552
21.36,-177.96708693418574,21.36,0.8113698371375975,21.36,80.27822027020908
21.375,-177.88793741380027,21.375,0.8129845766426823,21.375,80.34345701439871
21.39,-177.80333736565177,21.39,0.8149474374061896,21.39,80.37350136356928
21.405,-177.81334646304416,21.405,0.7919985624287077,21.405,80.37913653922024
21.42,-177.53562813834472,21.42,0.7908171786125624,21.42,80.37064467480243
21.435,-177.07433363471884,21.435,0.7345539933543676,21.435,80.45762828129935
21.45,-176.88308972086287,21.45,0.7121011861291798,21.45,80.52935882143521
21.465,-177.67430121907591,21.465,0.7517365670154923,21.465,80.51315740635296
21.48,-178.5126556923068,21.48,0.702285438606151,21.48,80.38808366535659
21.495,-178.38030122499592,21.495,0.699351016756252,21.495,80.21448750437538
21.51,-177.5150232422613,21.51,0.7591527617485327,21.51,80.09199330535367
21.525,-176.9616325870649,21.525,0.7060435853484153,21.525,79.89390524368429
21.54,-177.36939239410668,21.54,0.7377487447838956,21.54,79.71263237972455
21.555,-178.17517671653502,21.555,0.6668089873193759,21.555,79.5349064386569
21.57,-178.38971595744042,21.57,0.6895071803337391,21.57,79.32269605515573
21.585,-177.71187624014232,21.585,0.7097201638563093,21.585,79.17464648801305
21.6,-176.98794333651983,21.6,0.7107044621573262,21.6,78.96666037683359
21.615,-177.22911199523614,21.615,0.7141311591504972,21.615,78.79417813544788
21.63,-177.95850789683996,21.63,0.65146634394565,21.63,78.62150914730589
21.645,-178.3043862760656,21.645,0.6501929557279592,21.645,78.43802065390719
21.66,-177.73649222413619,21.66,0.6622025114685383,21.66,78.29000531093943
21.675,-177.02328480448642,21.675,0.685466172448976,21.675,78.05294727261378
21.69,-177.2079910069807,21.69,0.687178852373668,21.69,77.90199636841332
21.705,-178.05018409758435,21.705,0.6217466320450911,21.705,77.69796810814353
21.72,-178.1776948886328,21.72,0.637542195391211,21.72,77.51871596043925
21.735,-177.6396069232132,21.735,0.6436480598192519,21.735,77.34745004252585
21.75,-177.03060581416202,21.75,0.666495524508974,21.75,77.12759770229708
21.765,-177.2499323631195,21.765,0.6720516185583562,21.765,76.97708658603379
21.78,-178.0078304216114,21.78,0.5935849675731999,21.78,76.72895689770824
21.795,-178.012434967349,21.795,0.587107046719226,21.795,76.5648149727052
21.81,-177.45677933194054,21.81,0.6346283052787742,21.81,76.38365438199834
21.825,-177.0439197755709,21.825,0.6388866412601705,21.825,76.11644260950577
21.84,-177.34110440172034,21.84,0.6341813564198198,21.84,75.90591197033805
21.855,-177.97344216827213,21.855,0.5931798875380353,21.855,75.6431258584057
21.87,-177.81246960285503,21.87,0.5820996061033333,21.87,75.4691128378703
21.885,-177.2829020859547,21.885,0.6369760801782705,21.885,75.30219436718899
21.9,-177.6810613513556,21.9,0.6317331832490529,21.9,74.2606053167165
21.915,-177.91535689899555,21.915,0.6344180156808609,21.915,73.39651846716279
21.93,-178.1582009146962,21.93,0.6709590206664683,21.93,72.34500201076601
21.945,-178.3348309578525,21.945,0.6922033140099546,21.945,71.5758317018699
21.96,-178.53524688462122,21.96,0.7418040117296986,21.96,70.55200607187075
21.975,-178.66519245607134,21.975,0.8151018323528285,21.975,69.68217333441322
21.99,-178.7790626956903,21.99,0.808074503640733,21.99,68.82085260176801
22.005,-178.57167528883127,22.005,0.926280448238985,22.005,67.67331467013425
22.02,-177.95180145323798,22.02,0.9459193941655204,22.02,66.83723243579382
22.035,-177.90791345365002,22.035,0.9530590958137751,22.035,65.98822545580776
22.05,-178.00598437782313,22.05,0.9444464885230335,22.05,65.56955647761181
22.065,-177.86063611805815,22.065,0.8924553187629861,22.065,65.42186471985269
22.08,-177.8414165023008,22.08,0.9059406765090153,22.08,65.35666336013048
22.095,-177.96096467983335,22.095,0.8690221493093321,22.095,65.07334596307362
22.11,-177.92083392792443,22.11,0.9004604974222769,22.11,64.76435193808359
22.125,-178.08117040943822,22.125,0.921444223940766,22.125,64.36879890731865
22.14,-178.08822467419353,22.14,0.9758183819484729,22.14,63.85764475789467
22.155,-178.18072214905237,22.155,1.064584568897617,22.155,63.50881709555949
22.17,-178.1538631744496,22.17,1.1495458016709823,22.17,63.20095889757922
22.185,-178.23912642212994,22.185,1.2827958703588216,22.185,62.74433376570221
22.2,-178.26397466200285,22.2,1.3657476000275084,22.2,62.46011682359138
22.215,-178.34651215085725,22.215,1.5380362109727206,22.215,62.212147944000435
22.23,-178.45537237199,22.23,1.7230736678843936,22.23,62.07257173966752
22.245,-178.59029340269058,22.245,1.9832624076630183,22.245,62.218933712454394
22.26,-178.65211286293345,22.26,2.446410029288317,22.26,62.79239144321371
22.275,-178.55070359841633,22.275,3.077394143415098,22.275,63.25104788533491
22.29,-178.28799635587222,22.29,3.9730855326843004,22.29,63.660827251962104
22.305,-178.25731129595027,22.305,4.430888408343849,22.305,63.56607335310123
22.32,-178.28273322164856,22.32,4.755462377896568,22.32,63.475152537584286
22.335,-178.34383803443308,22.335,5.394163409405353,22.335,63.50435023968143
22.35,-178.50435959324804,22.35,6.180945345000156,22.35,63.496426214546
22.365,-178.7800668050845,22.365,7.371843818014624,22.365,63.64224917207819
22.38,-178.87899513254362,22.38,8.408341756536863,22.38,63.996503540287875
22.395,-178.66482821062556,22.395,10.002655489975005,22.395,64.71220402891912
22.41,-178.26681798960004,22.41,11.135728513016055,22.41,65.17715910343573
22.425,-177.92463846590985,22.425,12.21285094416768,22.425,65.37705364399626
22.44,-177.72866199795104,22.44,13.774769753379925,22.44,65.05153661250611
22.455,-177.61533037088128,22.455,14.779090052842259,22.455,64.39242722859083
22.47,-177.50103959174234,22.47,16.004967705046596,22.47,63.352181583020986
22.485,-177.3337552938608,22.485,16.911322043653996,22.485,62.57661429867885
22.5,-177.15281046545533,22.5,17.903257225508714,22.5,61.745669062801504
22.515,-177.03527651221805,22.515,19.551633401798753,22.515,60.65068030438333
22.53,-177.20609261024978,22.53,20.92695298038615,22.53,60.04551183718841
22.545,-177.62675920981948,22.545,22.937118215680346,22.545,59.34420902444599
22.56,-177.9441446173668,22.56,24.270481932137773,22.56,58.85595927808015
22.575,-178.04566585625906,22.575,25.82889481735167,22.575,58.50488692101607
22.59,-177.89877554984935,22.59,26.683531467180906,22.59,58.40073130875252
22.605,-177.71921204365873,22.605,27.6531710143832,22.605,58.28763160771176
22.62,-177.49559245158414,22.62,28.742584887070564,22.62,58.13820148202407
22.635,-177.52695328569314,22.635,29.707153992396194,22.635,57.866662779355366
22.65,-177.82356426128703,22.65,31.516213953118882,22.65,57.42709645595616
22.665,-178.21558164616926,22.665,32.76965614329848,22.665,57.06360144182545
22.68,-178.78607447736277,22.68,33.45995799960609,22.68,56.45779915047525
22.695,-179.34559724376936,22.695,34.44535915802338,22.695,55.798965940620846
22.71,-179.29483171395842,22.71,35.126179587186876,22.71,55.63257417634652
22.725,-178.85745507938657,22.725,36.09690952876995,22.725,55.50353132714214
22.74,-178.62548501153682,22.74,36.92909977744035,22.74,55.14230032001203
22.755,-178.5890438722264,22.755,38.073504887825244,22.755,54.558596059644856
22.77,-178.6720041062935,22.77,38.84735070177754,22.77,54.13200220471834
22.785,-178.61077647009893,22.785,39.62900901725266,22.785,53.97815595123661
22.8,-178.45142683415202,22.8,40.63891235515128,22.8,53.944152293219375
22.815,-178.15276085419353,22.815,41.32989945072065,22.815,54.08415824038602
22.83,-177.64871222664596,22.83,42.148935178918656,22.83,54.425749184705644
22.845,-177.12178272511923,22.845,42.78463875068531,22.845,54.85585983357628
22.86,-176.89204274177735,22.86,43.007629708565894,22.86,54.961279241877435
22.875,-177.0660936453333,22.875,43.90198150604384,22.875,54.56305522396706
22.89,-177.10028603349872,22.89,44.487411409388166,22.89,54.315482494353674
22.905,-176.77796410059506,22.905,45.27526971577912,22.905,54.051022987175536
22.92,-176.42477827746353,22.92,45.85250745755298,22.92,53.81124969334307
22.935,-176.10796530826235,22.935,46.39498874110446,22.935,53.48141413053847
22.95,-175.86079344826356,22.95,47.11187703670026,22.95,52.7789836930981
22.965,-175.96428109986473,22.965,47.48683825471077,22.965,51.73995039281788
22.98,-176.63366134958744,22.98,47.74379157776389,22.98,49.63253945945626
22.995,-176.96063375459067,22.995,47.93339771276683,22.995,48.050197901908696
23.01,-177.20547290873427,23.01,48.153807098954374,23.01,46.43468096712457
23.025,-177.485038359551,23.025,48.39158410267973,23.025,45.31663663471406
23.04,-177.69061298272734,23.04,48.551928707768695,23.04,44.499780513615526
23.055,-177.6117088333564,23.055,48.531433022394815,23.055,43.9253418481849
23.07,-177.56235452406221,23.07,48.43776545955193,23.07,43.581744753604674
23.085,-177.4075294188369,23.085,48.379291094565644,23.085,43.21699054535288
23.1,-177.35035038091732,23.1,48.37536360561404,23.1,42.816974363966075
23.115,-177.5244710898524,23.115,48.353468087187785,23.115,42.1632705686804
23.13,-177.9207094761399,23.13,48.25713676193559,23.13,41.101473711285216
23.145,-178.24568873092676,23.145,47.9067437316183,23.145,40.48987042711953
23.16,-178.12812319425967,23.16,47.44314971992916,23.16,40.322148257952946
23.175,-177.67063855626435,23.175,47.50730743157717,23.175,40.652448628775495
23.19,-176.8723715263407,23.19,47.90066283936022,23.19,40.946705357185145
23.205,-176.89340663633857,23.205,48.17763415765518,23.205,40.236954836983585
23.22,-176.80566761447668,23.22,48.61484099123243,23.22,39.51643103527986
23.235,-177.207165640308,23.235,49.237228100247165,23.235,38.31849786693664
23.25,-177.96610086520275,23.25,49.76502167584547,23.25,37.35743181517242
23.265,-178.49696971064526,23.265,50.50630916757939,23.265,36.586322835850076
23.28,-178.4441957338893,23.28,51.010338461717616,23.28,36.52042548463452
23.295,-178.14525753475493,23.295,51.42867912465189,23.295,36.71306180996825
23.31,-177.72224058536924,23.31,51.8634533236913,23.31,37.05785951221151
23.325,-177.5765414319023,23.325,52.15630443600902,23.325,37.15141240625468
23.34,-178.0407353572522,23.34,52.25157851203058,23.34,36.486634665013405
23.355,-178.33203548043437,23.355,52.66006699316359,23.355,36.05882559334841
23.37,-178.5259041184463,23.37,52.87092536509955,23.37,35.701626405106545
23.385,-178.1751398156298,23.385,53.214992116782696,23.385,35.67283775628266
23.4,-177.9768858509313,23.4,53.5190196966554,23.4,35.61011573059407
23.415,-177.96337368510925,23.415,53.92127604118228,23.415,35.14179065773488
23.43,-177.95363431066502,23.43,54.1747583804985,23.43,34.750027964819076
23.445,-177.3481778493255,23.445,54.34209022897912,23.445,34.69531329373832
23.46,-176.63638921234627,23.46,54.39604709170538,23.46,34.9355960389451
23.475,-175.96386280696166,23.475,54.45804358578008,23.475,35.122971315291274
23.49,-175.28312772938236,23.49,54.83164176502452,23.49,35.14533647618112
23.505,-177.03061455860822,23.505,55.23806603353224,23.505,32.37150996982027
23.52,179.1181095171418,23.52,54.861511669836496,23.52,26.98966035743414
23.535,178.82203895237902,23.535,54.91608075747451,23.535,26.31995870335281
23.55,178.61399992936674,23.55,54.94651138330312,23.55,25.847803222468634
23.565,178.697568289599,23.565,54.946501099728856,23.565,25.584482405702424
23.58,179.1137094757637,23.58,54.97150079383731,23.58,25.776202534317648
23.595,179.533548274818,23.595,55.09232640392991,23.595,26.01423535741204
23.61,179.08326873597557,23.61,55.323775305025926,23.61,25.603665205433078
23.625,178.55946772522628,23.625,55.73225907172432,23.625,25.1486836441274
23.64,178.35704979892694,23.64,55.93186143003,23.64,24.965334883479517
23.655,178.1241378291705,23.655,55.99460884779911,23.655,24.862685723596925
23.67,177.72238974620007,23.67,56.44634127889945,23.67,24.851781608938847
23.685,177.44738626597598,23.685,56.970073619391975,23.685,24.682835195889
23.7,177.46790440117894,23.7,57.58834953487983,23.7,24.845823071144444
23.715,177.28873054338004,23.715,58.04205003633563,23.715,24.916378838194806
23.73,176.34492627548607,23.73,58.566589631211066,23.73,24.480345948761848
23.745,174.94374891668127,23.745,59.004829599620614,23.745,23.507545066116933
23.76,174.52096386921102,23.76,59.231639494501,23.76,23.37095399042978
23.775,174.52779410342222,23.775,59.89200008408044,23.775,23.79560463444253
23.79,174.83022578927,23.79,60.61457434668989,23.79,24.32703915481145
23.805,175.4978818763667,23.805,60.92418360059417,23.805,24.9754454025015
23.82,177.02335575709947,23.82,60.78897942559963,23.82,26.256131499563683
23.835,178.5983617328968,23.835,60.798752065580665,23.835,27.48283619926318
23.85,179.69730416956432,23.85,61.28985889237735,23.85,28.500365404327805
23.865,-179.88746980102388,23.865,61.98729133171059,23.865,29.08753347131367
23.88,-179.6682682239751,23.88,62.49711929516419,23.88,29.174892549651762
23.895,-179.47067874078306,23.895,63.30198455772916,23.895,29.160577075578942
23.91,-179.33710366676283,23.91,64.11973422519623,23.91,28.982410898468324
23.925,-178.92739273862355,23.925,66.26909164564532,23.925,28.673577798765773
23.94,-179.71408542994274,23.94,69.16831514960232,23.94,26.72345668301672
23.955,-178.87867039644277,23.955,70.6447575758973,23.955,26.711048440660928
23.97,-178.3778575509998,23.97,71.12326931417229,23.97,26.894720263981167
23.985,-177.6930656385391,23.985,71.1656724417031,23.985,27.176934482493238
24.0,-177.0821731384909,24.0,71.23081950757712,24.0,27.260239287177217
24.015,-176.8746013916968,24.015,71.31055667312978,24.015,27.044656924354907
24.03,-176.51099827798456,24.03,71.48109834295539,24.03,26.71206330528179
24.045,-175.6402778806003,24.045,71.8877481358667,24.045,27.05344308836646
24.06,-174.16091439488687,24.06,73.18934847063134,24.06,27.69898589716431
24.075,-175.7058758933599,24.075,76.14000401949463,24.075,25.10375616399835
24.09,-178.16543625828518,24.09,79.02653028881606,24.09,21.775694507966826
24.105,-177.28281261898303,24.105,80.53973288657512,24.105,22.554537655558363
24.12,-176.06582531337355,24.12,80.581292325846,24.12,23.78701432499307
24.135,-175.4511598895445,24.135,80.72667601103085,24.135,24.39103456380145
24.15,-174.516444218747,24.15,80.94724641261693,24.15,25.324696315671638
24.165,-173.69349896311624,24.165,81.46763411826555,24.165,26.414966195743208
24.18,-170.54233794099036,24.18,82.45596038377751,24.18,30.09686095255106
24.195,-167.28526457444823,24.195,82.7331227993878,24.195,33.73800707351455
24.21,-161.73627191067942,24.21,83.59564444014501,24.21,39.78977774451274
24.225,-161.60030646422575,24.225,83.46474722010012,24.225,40.0504528402478
24.24,-162.719250010645,24.24,83.58496536961923,24.24,39.01209444418737
24.255,-163.26543979705164,24.255,83.56924995894005,24.255,38.52377960605936
24.27,-161.7000200061832,24.27,83.41653890895827,24.27,40.1242413447524
24.285,-152.51331870406406,24.285,83.49549521905705,24.285,49.460515000057406
24.3,-146.3681653390061,24.3,84.04037452722253,24.3,55.86346460491209
24.315,-144.59062089934037,24.315,84.76696524146024,24.315,57.7814268578601
24.33,-138.6914573139731,24.33,85.28055752536147,24.33,63.78636665608357
24.345,-127.05420803203222,24.345,86.55277924908825,24.345,75.42642328678426
24.36,-96.90899292704482,24.36,87.77568603960839,24.36,105.44358330130497
24.375,-77.17116640978887,24.375,87.89235729743879,24.375,125.1800273222861
24.39,-62.879068092719436,24.39,87.68419575376275,24.39,139.33742721770142
24.405,-42.452344825343914,24.405,86.92306159900947,24.405,159.41409093190506
24.42,-28.712985507993338,24.42,85.7034670561056,24.42,172.75721634525368
24.435,-23.340804772747166,24.435,84.81796209587041,24.435,177.67577127277383
24.45,-23.05669660103607,24.45,84.84065403985981,24.45,177.78403809504943
24.465,-21.96055847389161,24.465,84.84796662822247,24.465,178.62266338414847
24.48,-21.04939418453123,24.48,84.9006805367308,24.48,179.4066660027468
24.495,-21.849300341290807,24.495,84.89343096075531,24.495,178.55318684244452
24.51,-22.181241031154308,24.51,84.83183077556174,24.51,178.06792820322372
24.525,-22.25687809007466,24.525,84.84702105908386,24.525,177.87120161127288
24.54,-22.495516820198905,24.54,84.76452403026815,24.54,177.67449689430367
24.555,-22.461055071604996,24.555,84.77574449592235,24.555,177.84595284056553
24.57,-21.96093586881601,24.57,84.64491361988077,24.57,178.5455646499246
24.585,-21.827209226597667,24.585,84.43539935227632,24.585,178.87068865632034
24.6,-21.56740592325405,24.6,84.20904980669442,24.6,179.3513058580881
24.615,-21.38066263328516,24.615,83.81051069952464,24.615,179.77218995196472
24.63,-21.288159049965415,24.63,83.67300595261635,24.63,179.92413224892778
24.645,-21.28446756167645,24.645,83.63399844199157,24.645,-179.9578532845967
24.66,-21.33025093279902,24.66,83.6667690129478,24.66,-179.9127152951065
24.675,-21.410110240101073,24.675,83.77115544246202,24.675,-179.903560859106
24.69,-21.474992180543804,24.69,83.81930258001734,24.69,-179.90224281529535
24.705,-21.38634377568463,24.705,83.79704329275621,24.705,-179.7319011047537
24.72,-21.36125273369893,24.72,83.70970462498043,24.72,-179.57186818365253
24.735,-21.332421388212822,24.735,83.65519050236202,24.735,-179.4604398018526
24.75,-21.32014934714125,24.75,83.64854408192215,24.75,-179.37028688211436
24.765,-21.33397669395133,24.765,83.67640849776383,24.765,-179.31685000145183
24.78,-21.370922133966253,24.78,83.73793862178854,24.78,-179.28369839203015
24.795,-21.396192142378606,24.795,83.78871106100652,24.795,-179.2132868882512
24.81,-21.36198645201209,24.81,83.76397233285891,24.81,-179.1011497592223
24.825,-21.2989533762246,24.825,83.68383185126459,24.825,-178.90311665740043
24.84,-21.214133393643905,24.84,83.64332086382099,24.84,-178.75751009798802
24.855,-21.162237289535636,24.855,83.64335352198815,24.855,-178.6421700793133
24.87,-21.217046825905108,24.87,83.68988963277702,24.87,-178.60818821360675
24.885,-21.22979321399313,24.885,83.73135171142613,24.885,-178.57039744789435
24.9,-21.19314798638521,24.9,83.74783222858642,24.9,-178.40897711871426
24.915,-21.124348585506073,24.915,83.70347852003711,24.915,-178.24434353196182
24.93,-21.109636136531595,24.93,83.6591664478798,24.93,-178.14157811845595
24.945,-21.13037729884651,24.945,83.65485966549174,24.945,-178.10387204128304
24.96,-21.156356206008102,24.96,83.68096998678023,24.96,-178.05938500118475
24.975,-21.265721991283396,24.975,83.73828814079897,24.975,-178.06773399510226
24.99,-21.27965066214996,24.99,83.73872674826701,24.99,-178.0032005727567
25.005,-21.28414380069218,25.005,83.68741971849377,25.005,-177.90487575206674
25.02,-21.28160904727264,25.02,83.6449875368812,25.02,-177.83119789493887
25.035,-21.25065442699501,25.035,83.63683800019278,25.035,-177.7316851865453
25.05,-21.27079113821794,25.05,83.68687394447475,25.05,-177.6660881781224
25.065,-21.294489953128252,25.065,83.72146023994718,25.065,-177.64706316466683
25.08,-21.29886175885846,25.08,83.72199509862348,25.08,-177.54810132982212
25.095,-21.230868866862984,25.095,83.67483646882548,25.095,-177.43830708943946
25.11,-21.16610862997678,25.11,83.63602407643663,25.11,-177.29158585539477
25.125,-21.119378910329125,25.125,83.63807641244101,25.125,-177.1668093607416
25.14,-21.064625140537164,25.14,83.66350321843424,25.14,-177.02542787352553
25.155,-21.13428000096069,25.155,83.70815068409131,25.155,-177.0056485227648
25.17,-21.099314445813373,25.17,83.70478841904874,25.17,-176.90633938844354
25.185,-21.069605660269563,25.185,83.65873731774022,25.185,-176.78063384721474
25.2,-21.05024960667902,25.2,83.63834496992246,25.2,-176.67708620385875
25.215,-20.211801270601462,25.215,83.34171162134452,25.215,-175.8495339540368
25.23,-18.415668264909787,25.23,83.19900694963859,25.23,-174.2578871296085
25.245,-16.270669272084923,25.245,82.93982368609956,25.245,-172.59738310353868
25.26,-16.0068419767541,25.26,83.33632488558564,25.26,-173.6254552364069
25.275,-16.025177254582466,25.275,83.68830199980201,25.275,-173.61035942437155
25.29,-16.47337882787771,25.29,84.29994094072208,25.29,-173.572953057248
25.305,-16.858778959479153,25.305,84.21075010871792,25.305,-173.47379536515868
25.32,-17.10210679596566,25.32,84.09955320821982,25.32,-172.70880557921657
25.335,-17.12586275925113,25.335,83.87997844542862,25.335,-171.18940676488472
25.35,-17.120588205164594,25.35,83.60118021401905,25.35,-170.40999746643038
25.365,-12.654772698407905,25.365,83.07140394843394,25.365,-165.58298696845344
25.38,-5.423325762283692,25.38,82.24738830282892,25.38,-158.33862205734982
25.395,1.7436955158137963,25.395,80.97973765766663,25.395,-151.2136166081226
25.41,6.407493443473872,25.41,78.77780219681662,25.41,-146.43810819533496
25.425,6.353927864468736,25.425,77.51065773035194,25.425,-146.15357018489257
25.44,3.6185176519590274,25.44,75.82742960737656,25.44,-148.00165487971915
25.455,0.5908088431020599,25.455,74.13145589888582,25.455,-150.02204506789323
25.47,-2.480303503680472,25.47,71.90727107735665,25.47,-151.98534485422005
25.485,-4.9634043208152185,25.485,69.33500160737563,25.485,-153.5762999750998
25.5,-5.57589507671485,25.5,67.8155725914965,25.5,-153.94233715576078
25.515,-5.3783509179597,25.515,65.39177468458527,25.515,-153.5265494289572
25.53,-5.906006344087282,25.53,63.33559606492641,25.53,-153.76101861373056
25.545,-6.127903435782895,25.545,61.3272781895859,25.545,-153.5784901340645
25.56,-5.762964293919399,25.56,58.47171467489099,25.56,-152.9260314765113
25.575,-6.354711286737518,25.575,56.61042737765209,25.575,-152.83779440688258
25.59,-6.359646371918323,25.59,55.222618604889824,25.59,-151.97159022512346
25.605,-6.137159047207404,25.605,54.36696116227352,25.605,-151.28354977315362
25.62,-5.867995263702801,25.62,53.06895660366509,25.62,-150.28441022879235
25.635,-5.69783827413937,25.635,51.94959920303745,25.635,-149.45459608625245
25.65,-5.723823976784732,25.65,50.95627733936002,25.65,-148.93318754122885
25.665,-5.84566450223347,25.665,49.702334913222955,25.665,-148.454601838037
25.68,-5.70761819571576,25.68,48.33734418793078,25.68,-147.8766930251733
25.695,-4.935643334177711,25.695,45.8161332991809,25.695,-146.1711946722914
25.71,-4.260359444314817,25.71,42.789518235658456,25.71,-144.5953665472244
25.725,-4.021965629889131,25.725,37.11707753540948,25.725,-143.02112441385407
25.74,-3.9473245733672386,25.74,32.93558424661398,25.74,-142.01428492050545
25.755,-3.6762537501055093,25.755,28.860717074931404,25.755,-140.90144682561794
25.77,-3.777420152361955,25.77,22.717684029520093,25.77,-139.73029367319842
25.785,-3.5774887701969473,25.785,18.623210443875774,25.785,-138.8904542334914
25.8,-3.513933045779309,25.8,13.647408540510455,25.8,-138.12254994551537
25.815,-2.9964912478429966,25.815,10.655652968583578,25.815,-137.77834935577582
25.83,-2.6338984414262407,25.83,9.024328022285394,25.83,-137.4904039695791
25.845,-2.36006818838052,25.845,8.425872386310592,25.845,-137.20521888692298
25.86,-2.3937420045864766,25.86,8.39231910072718,25.86,-137.01468288937266
25.875,-2.2705228653085103,25.875,7.8032351749418725,25.875,-136.4899137198921
25.89,-2.089230684859996,25.89,7.279789526838987,25.89,-136.03824075371654
25.905,-1.920419033984993,25.905,6.8604996759681764,25.905,-135.46096831085134
25.92,-1.7895958066722626,25.92,6.438275537773652,25.92,-134.64135611757732
25.935,-1.68009610745259,25.935,6.092367328470703,25.935,-134.10660509390155
25.95,-1.623995089185355,25.95,5.752825437464226,25.95,-133.34226205669907
25.965,-1.6508331626332915,25.965,5.663831948100302,25.965,-132.7277846978808
25.98,-1.6468395217993055,25.98,5.307896518627713,25.98,-131.89812495192965
25.995,-1.5849900105955461,25.995,4.5833624343820425,25.995,-131.27835865268577
26.01,-1.4276014699597177,26.01,3.108880070581256,26.01,-130.65308148279803
26.025,-0.44059647548398045,26.025,-1.1886591792202585,26.025,-129.75412418545142
26.04,-0.7666477614697681,26.04,-1.265816044288431,26.04,-129.0413248970834
26.055,-0.8258987894554319,26.055,-1.247113518764175,26.055,-128.27972963502538
26.07,-0.8609100377417519,26.07,-1.2316719383885537,26.07,-127.77995750523948
26.085,-0.8878840335687991,26.085,-1.2370183045647103,26.085,-127.23539772123351
26.1,-0.91792096863865,26.1,-1.2301741803790927,26.1,-126.52538543633119
26.115,-0.9553490947382481,26.115,-1.220504386927633,26.115,-126.02537270091408
26.13,-1.0211662664680405,26.13,-1.2061496757530195,26.13,-125.37538014581041
26.145,-1.0910803962775875,26.145,-1.1896803400583238,26.145,-124.86523366162739
26.16,-1.1713425322501878,26.16,-1.1838533331761407,26.16,-124.21893771876076
26.175,-1.2151007915830478,26.175,-1.1676898251236743,26.175,-123.79163707941547
26.19,-1.2385790265957775,26.19,-1.1654479653351317,26.19,-123.416061374602
26.205,-1.3370099450642388,26.205,-1.1502747269003815,26.205,-122.81870992875413
26.22,-2.2283609206053616,26.22,-1.1474383632631384,26.22,-122.22810027282443
26.235,-2.2763459128395436,26.235,-1.03350415930299,26.235,-121.44118115844002
26.25,-2.2654339301570436,26.25,-1.0227838393630786,26.25,-121.05033648055658
26.265,-2.247918107488396,26.265,-1.0191959420117367,26.265,-120.68398744899851
26.28,-2.2652604950028277,26.28,-1.023283922064569,26.28,-120.10759748636804
26.295,-2.268796179903356,26.295,-1.029617798450747,26.295,-119.69777553545119
26.31,-2.2527933243111793,26.31,-1.0148867278675782,26.31,-119.17593188691079
26.325,-2.2569103477983377,26.325,-1.0059807785206785,26.325,-118.79195647290437
26.34,-2.267810649013781,26.34,-1.0121997347661031,26.34,-118.40523592734026
26.355,-2.2629825819142635,26.355,-1.007064122894542,26.355,-117.88831699254295
26.37,-2.251221978347468,26.37,-1.003371230796143,26.37,-117.55244855869627
26.385,-2.236581154968296,26.385,-0.9891577516614088,26.385,-117.04881672091884
26.4,-2.2279609651340304,26.4,-0.9849153733690821,26.4,-116.6998612919457
26.415,-2.2147854886217884,26.415,-0.9781052329806962,26.415,-116.24221278635189
26.43,-2.2086245718734925,26.43,-0.9759245106907786,26.43,-115.86928867549746
26.445,-2.203896123277042,26.445,-0.9739531244678116,26.445,-115.49142371562787
26.46,-2.2014464956733435,26.46,-0.9687916555498294,26.46,-115.05377385853468
26.475,-2.1987274103405556,26.475,-0.9636564226427672,26.475,-114.73675540954957
26.49,-2.185434992573456,26.49,-0.9567038356667589,26.49,-114.28631986781232
26.505,-2.177393780008055,26.505,-0.9603598455992967,26.505,-113.93954038300954
26.52,-2.169273995771924,26.52,-0.9583982402500164,26.52,-113.62224088353177
26.535,-2.1622819159880473,26.535,-0.9508069660027396,26.535,-113.23508576588387
26.55,-2.161131208857778,26.55,-0.9453913113452898,26.55,-112.94849942765472
26.565,-2.151350644065306,26.565,-0.9412410218409495,26.565,-112.50587549362157
26.58,-2.1490652286330394,26.58,-0.9376279815002841,26.58,-112.19728553384628
26.595,-2.1368131596550164,26.595,-0.9331837593694025,26.595,-111.80022240885499
26.61,-2.131698966256275,26.61,-0.9307502600790981,26.61,-111.4987332486602
26.625,-2.1266989015760847,26.625,-0.9287442396503842,26.625,-111.18635999015525
26.64,-2.1219164516692515,26.64,-0.9216512714194164,26.64,-110.78890684928797
26.655,-2.117464807079642,26.655,-0.9144840378545541,26.655,-110.513408480522
26.67,-2.10963306926666,26.67,-0.9150440360923461,26.67,-110.18526849518179
26.685,-2.103873959577759,26.685,-0.9118088908874753,26.685,-109.927388635766
26.7,-2.096268337868211,26.7,-0.904656532557025,26.7,-109.66277010734935
26.715,-2.086828603041096,26.715,-0.9012523038005663,26.715,-109.32779113571408
26.73,-2.0779971670239012,26.73,-0.8988503451919673,26.73,-109.08996611387167
26.745,-2.0699747309296357,26.745,-0.8964911424650309,26.745,-108.76545595347801
26.76,-2.0690498715168824,26.76,-0.8968401560577726,26.76,-108.52133187638265
