# Label: Avanti Sensor 2: EMG 2->RMean->Subset Sampling frequency: 1.000000e+003 Number of points: 5000 X start: 0.000000e+000 Unit: V Domain Unit: s
X [s],Avanti Sensor 2: EMG 2->RMean->Subset [V]
7.860000e-001,-1.230345e-006
7.870000e-001,7.838440e-007
7.880000e-001,4.481459e-007
7.890000e-001,1.455244e-006
7.900000e-001,1.455244e-006
7.910000e-001,-2.232504e-007
7.920000e-001,4.481459e-007
7.930000e-001,-1.230345e-006
7.940000e-001,4.140831e-006
7.950000e-001,2.462338e-006
7.960000e-001,2.126640e-006
7.970000e-001,7.838440e-007
7.980000e-001,1.455244e-006
7.990000e-001,1.455244e-006
8.000000e-001,-1.901741e-006
8.010000e-001,-5.589485e-007
8.020000e-001,2.126640e-006
8.030000e-001,1.119546e-006
8.040000e-001,-5.589485e-007
8.050000e-001,-1.230345e-006
8.060000e-001,-1.230345e-006
8.070000e-001,-3.915933e-006
8.080000e-001,7.838440e-007
8.090000e-001,1.119546e-006
8.100000e-001,2.798036e-006
8.110000e-001,1.124478e-007
8.120000e-001,1.124478e-007
8.130000e-001,1.455244e-006
