# Label: Avanti Sensor 1: Pitch 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Roll 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Label: Avanti Sensor 1: Yaw 1 Sampling frequency: 6.666667e+001 Number of points: 4158 X start: 0.000000e+000 Unit: degrees Domain Unit: s
# Start Trigger Method: None
# Stop Trigger Method: None
# Use Camera: NO
# Video File Path: 
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
# System Gain: 1.000000e+000
# A/D card Gain: 1.000000e+000
# Bit Resolution: -1.000000e+000
# Bias: 0.000000e+000
# High pass cutoff frequency: 0.000000e+000
# Low pass cutoff frequency: 0.000000e+000
X [s],Avanti Sensor 1: Pitch 1 [degrees],Avanti Sensor 1: Roll 1 [degrees],Avanti Sensor 1: Yaw 1 [degrees]
3.754500e+001,-1.079600e+000,-1.098618e+000,-1.463404e+001
3.756000e+001,-1.080817e+000,-1.092915e+000,-1.465913e+001
3.757500e+001,-1.080384e+000,-1.089862e+000,-1.468799e+001
3.759000e+001,-1.075640e+000,-1.073895e+000,-1.473540e+001
3.760500e+001,-1.071839e+000,-1.065612e+000,-1.477548e+001
3.762000e+001,-1.074192e+000,-1.055623e+000,-1.478006e+001
3.763500e+001,-1.076008e+000,-1.052303e+000,-1.480270e+001
3.765000e+001,-1.072685e+000,-1.045601e+000,-1.484721e+001
3.766500e+001,-1.074037e+000,-1.034178e+000,-1.490283e+001
3.768000e+001,-1.071801e+000,-1.027280e+000,-1.493733e+001
3.769500e+001,-1.072587e+000,-1.016458e+000,-1.494975e+001
3.771000e+001,-1.071359e+000,-1.000337e+000,-1.497186e+001
3.772500e+001,-1.071811e+000,-9.921817e-001,-1.502136e+001
3.774000e+001,-1.071944e+000,-9.833503e-001,-1.504395e+001
3.775500e+001,-1.071632e+000,-9.772400e-001,-1.507055e+001
3.777000e+001,-1.070730e+000,-9.650175e-001,-1.511751e+001
3.778500e+001,-1.064983e+000,-9.563199e-001,-1.515149e+001
3.780000e+001,-1.065458e+000,-9.469708e-001,-1.521323e+001
3.781500e+001,-1.066254e+000,-9.388986e-001,-1.522468e+001
3.783000e+001,-1.065270e+000,-9.310855e-001,-1.525615e+001
3.784500e+001,-1.071641e+000,-9.217067e-001,-1.527803e+001
3.786000e+001,-1.072453e+000,-9.169903e-001,-1.529481e+001
3.787500e+001,-1.064707e+000,-9.136882e-001,-1.531800e+001
3.789000e+001,-1.061736e+000,-9.117392e-001,-1.533301e+001
3.790500e+001,-1.061602e+000,-9.042873e-001,-1.532710e+001
3.792000e+001,-1.060753e+000,-8.943387e-001,-1.535091e+001
3.793500e+001,-1.066551e+000,-8.905711e-001,-1.536911e+001
3.795000e+001,-1.069218e+000,-8.793804e-001,-1.536577e+001
3.796500e+001,-1.065713e+000,-8.746284e-001,-1.537424e+001
3.798000e+001,-1.061584e+000,-8.631711e-001,-1.539328e+001
3.799500e+001,-1.061015e+000,-8.588071e-001,-1.540623e+001
3.801000e+001,-1.057236e+000,-8.605247e-001,-1.541707e+001
3.802500e+001,-1.051546e+000,-8.556021e-001,-1.546921e+001
3.804000e+001,-1.052231e+000,-8.499125e-001,-1.545117e+001
3.805500e+001,-1.048391e+000,-8.458611e-001,-1.544106e+001
3.807000e+001,-1.048477e+000,-8.429022e-001,-1.547369e+001
3.808500e+001,-1.049756e+000,-8.385528e-001,-1.549093e+001
3.810000e+001,-1.045906e+000,-8.351487e-001,-1.548897e+001
3.811500e+001,-1.042808e+000,-8.265721e-001,-1.548841e+001
3.813000e+001,-1.040295e+000,-8.151158e-001,-1.548467e+001
3.814500e+001,-1.039011e+000,-8.158267e-001,-1.547268e+001
3.816000e+001,-1.031901e+000,-8.077853e-001,-1.549299e+001
3.817500e+001,-1.033064e+000,-8.038577e-001,-1.549733e+001
3.819000e+001,-1.033615e+000,-8.049271e-001,-1.550429e+001
3.820500e+001,-1.025899e+000,-8.005176e-001,-1.552863e+001
3.822000e+001,-1.027028e+000,-7.927521e-001,-1.553313e+001
3.823500e+001,-1.025546e+000,-7.860727e-001,-1.554036e+001
3.825000e+001,-1.030837e+000,-7.791467e-001,-1.555710e+001
3.826500e+001,-1.034701e+000,-7.745373e-001,-1.556098e+001
3.828000e+001,-1.030822e+000,-7.678577e-001,-1.555564e+001
3.829500e+001,-1.031238e+000,-7.647697e-001,-1.555929e+001
3.831000e+001,-1.025126e+000,-7.596123e-001,-1.554853e+001
3.832500e+001,-1.024885e+000,-7.543005e-001,-1.552894e+001
3.834000e+001,-1.020600e+000,-7.465308e-001,-1.553952e+001
3.835500e+001,-1.014777e+000,-7.385250e-001,-1.555211e+001
3.837000e+001,-1.016833e+000,-7.304434e-001,-1.555983e+001
3.838500e+001,-1.017809e+000,-7.276659e-001,-1.559679e+001
3.840000e+001,-1.021110e+000,-7.226946e-001,-1.560653e+001
3.841500e+001,-1.017396e+000,-7.194607e-001,-1.561748e+001
3.843000e+001,-1.015376e+000,-7.166675e-001,-1.563067e+001
3.844500e+001,-1.011417e+000,-7.151687e-001,-1.563914e+001
3.846000e+001,-1.002288e+000,-7.151007e-001,-1.567579e+001
3.847500e+001,-1.003767e+000,-7.106852e-001,-1.569948e+001
3.849000e+001,-1.011930e+000,-7.147685e-001,-1.571465e+001
3.850500e+001,-1.010669e+000,-7.108160e-001,-1.572553e+001
3.852000e+001,-1.009480e+000,-7.051848e-001,-1.572997e+001
3.853500e+001,-1.003060e+000,-6.950723e-001,-1.572424e+001
3.855000e+001,-1.002921e+000,-6.863051e-001,-1.574898e+001
3.856500e+001,-1.001778e+000,-6.826253e-001,-1.574870e+001
3.858000e+001,-1.002401e+000,-6.716549e-001,-1.576847e+001
3.859500e+001,-1.011237e+000,-6.641372e-001,-1.579600e+001
3.861000e+001,-1.014410e+000,-6.564923e-001,-1.579985e+001
3.862500e+001,-1.012936e+000,-6.557581e-001,-1.578927e+001
3.864000e+001,-1.010240e+000,-6.540021e-001,-1.582726e+001
3.865500e+001,-1.008103e+000,-6.460148e-001,-1.583610e+001
3.867000e+001,-1.004960e+000,-6.510777e-001,-1.585212e+001
3.868500e+001,-1.009634e+000,-6.449630e-001,-1.585941e+001
3.870000e+001,-1.008822e+000,-6.461722e-001,-1.584702e+001
3.871500e+001,-1.007413e+000,-6.521569e-001,-1.585432e+001
3.873000e+001,-1.006564e+000,-6.508493e-001,-1.586773e+001
3.874500e+001,-1.000206e+000,-6.463539e-001,-1.586050e+001
3.876000e+001,-9.977913e-001,-6.415378e-001,-1.585636e+001
3.877500e+001,-9.994529e-001,-6.418596e-001,-1.584275e+001
3.879000e+001,-1.003442e+000,-6.368102e-001,-1.582653e+001
3.880500e+001,-1.007682e+000,-6.354433e-001,-1.583147e+001
3.882000e+001,-1.008024e+000,-6.292022e-001,-1.586613e+001
3.883500e+001,-1.009816e+000,-6.248042e-001,-1.585354e+001
3.885000e+001,-1.009474e+000,-6.221307e-001,-1.586021e+001
3.886500e+001,-1.010851e+000,-6.177099e-001,-1.586403e+001
3.888000e+001,-1.011783e+000,-6.200948e-001,-1.586041e+001
3.889500e+001,-1.006765e+000,-6.198794e-001,-1.585123e+001
3.891000e+001,-1.007833e+000,-6.180640e-001,-1.584692e+001
3.892500e+001,-1.007707e+000,-6.191085e-001,-1.582604e+001
3.894000e+001,-1.005949e+000,-6.187771e-001,-1.581172e+001
3.895500e+001,-1.001319e+000,-6.167915e-001,-1.580537e+001
3.897000e+001,-9.908424e-001,-6.148677e-001,-1.581568e+001
3.898500e+001,-9.925285e-001,-6.114399e-001,-1.582923e+001
3.900000e+001,-9.882858e-001,-6.103519e-001,-1.585663e+001
3.901500e+001,-9.893076e-001,-6.120558e-001,-1.587679e+001
3.903000e+001,-9.885436e-001,-6.144360e-001,-1.588497e+001
3.904500e+001,-9.905456e-001,-6.101869e-001,-1.586960e+001
3.906000e+001,-9.867524e-001,-6.078131e-001,-1.586526e+001
3.907500e+001,-9.863712e-001,-6.100514e-001,-1.587313e+001
3.909000e+001,-9.859116e-001,-6.075062e-001,-1.587785e+001
3.910500e+001,-9.827740e-001,-6.106879e-001,-1.587858e+001
3.912000e+001,-9.878818e-001,-6.074526e-001,-1.587987e+001
3.913500e+001,-9.898434e-001,-6.029271e-001,-1.588359e+001
3.915000e+001,-9.808209e-001,-6.038783e-001,-1.590385e+001
3.916500e+001,-9.766836e-001,-5.989050e-001,-1.589736e+001
3.918000e+001,-9.730859e-001,-5.996608e-001,-1.589968e+001
3.919500e+001,-9.743599e-001,-5.988547e-001,-1.592324e+001
3.921000e+001,-9.783937e-001,-5.989681e-001,-1.592685e+001
3.922500e+001,-9.755923e-001,-5.939547e-001,-1.593341e+001
3.924000e+001,-9.763417e-001,-5.906941e-001,-1.591953e+001
3.925500e+001,-9.679766e-001,-5.880128e-001,-1.593179e+001
3.927000e+001,-9.651691e-001,-5.830897e-001,-1.591784e+001
3.928500e+001,-9.605299e-001,-5.810544e-001,-1.590356e+001
3.930000e+001,-9.601303e-001,-5.804375e-001,-1.590327e+001
3.931500e+001,-9.559695e-001,-5.834132e-001,-1.590766e+001
3.933000e+001,-1.006353e+000,-7.121586e-001,-1.644720e+001
3.934500e+001,-1.062709e+000,-7.025231e-001,-1.733111e+001
3.936000e+001,-1.061815e+000,-7.927301e-001,-1.828144e+001
3.937500e+001,-9.861985e-001,-7.901953e-001,-1.888401e+001
3.939000e+001,-9.474936e-001,-8.785059e-001,-1.938140e+001
3.940500e+001,-8.432500e-001,-8.669464e-001,-2.005952e+001
3.942000e+001,-8.511022e-001,-8.286096e-001,-2.016381e+001
3.943500e+001,-8.402328e-001,-8.166032e-001,-2.021803e+001
3.945000e+001,-8.664578e-001,-8.352619e-001,-2.023005e+001
3.946500e+001,-8.408456e-001,-8.110716e-001,-2.026219e+001
3.948000e+001,-8.486209e-001,-8.192926e-001,-2.024870e+001
3.949500e+001,-8.412121e-001,-8.114692e-001,-2.027203e+001
3.951000e+001,-8.355240e-001,-8.099730e-001,-2.028543e+001
3.952500e+001,-8.497296e-001,-8.080972e-001,-2.028861e+001
3.954000e+001,-8.494829e-001,-8.080181e-001,-2.030922e+001
3.955500e+001,-8.490287e-001,-8.061851e-001,-2.031971e+001
3.957000e+001,-8.492087e-001,-7.991010e-001,-2.032678e+001
3.958500e+001,-8.501511e-001,-7.976164e-001,-2.034090e+001
3.960000e+001,-8.514342e-001,-7.906889e-001,-2.035970e+001
3.961500e+001,-8.486989e-001,-7.863483e-001,-2.035520e+001
3.963000e+001,-8.515580e-001,-7.797376e-001,-2.037127e+001
3.964500e+001,-8.551292e-001,-7.809346e-001,-2.039305e+001
3.966000e+001,-8.526185e-001,-7.789922e-001,-2.037791e+001
3.967500e+001,-8.535532e-001,-7.698321e-001,-2.039341e+001
3.969000e+001,-8.519713e-001,-7.697694e-001,-2.041468e+001
3.970500e+001,-8.530002e-001,-7.634419e-001,-2.040630e+001
3.972000e+001,-8.552852e-001,-7.612222e-001,-2.041060e+001
3.973500e+001,-8.556042e-001,-7.592959e-001,-2.040365e+001
3.975000e+001,-8.542678e-001,-7.534260e-001,-2.040714e+001
3.976500e+001,-8.524761e-001,-7.530649e-001,-2.040829e+001
3.978000e+001,-8.566222e-001,-7.512264e-001,-2.039230e+001
3.979500e+001,-8.522534e-001,-7.484527e-001,-2.037877e+001
3.981000e+001,-8.537570e-001,-7.411475e-001,-2.039062e+001
3.982500e+001,-8.561304e-001,-7.393520e-001,-2.039652e+001
3.984000e+001,-8.583749e-001,-7.296605e-001,-2.038852e+001
3.985500e+001,-8.655756e-001,-7.294055e-001,-2.037989e+001
3.987000e+001,-8.669783e-001,-7.297257e-001,-2.033866e+001
3.988500e+001,-8.666086e-001,-7.287559e-001,-2.035300e+001
3.990000e+001,-8.709834e-001,-7.229844e-001,-2.038619e+001
3.991500e+001,-8.717167e-001,-7.210154e-001,-2.039290e+001
3.993000e+001,-8.727871e-001,-7.192006e-001,-2.040167e+001
3.994500e+001,-8.707324e-001,-7.181652e-001,-2.042338e+001
3.996000e+001,-8.711725e-001,-7.105719e-001,-2.043802e+001
3.997500e+001,-8.702004e-001,-7.027789e-001,-2.045638e+001
3.999000e+001,-8.730773e-001,-7.014167e-001,-2.047425e+001
4.000500e+001,-8.763179e-001,-6.995901e-001,-2.049683e+001
4.002000e+001,-8.758404e-001,-7.012386e-001,-2.049985e+001
4.003500e+001,-8.757360e-001,-7.009747e-001,-2.047405e+001
4.005000e+001,-8.737238e-001,-6.973968e-001,-2.051895e+001
4.006500e+001,-8.720781e-001,-6.956962e-001,-2.052894e+001
4.008000e+001,-8.754455e-001,-6.921373e-001,-2.050361e+001
4.009500e+001,-8.750508e-001,-6.878602e-001,-2.050077e+001
4.011000e+001,-8.788509e-001,-6.802347e-001,-2.050343e+001
4.012500e+001,-8.800229e-001,-6.808034e-001,-2.052243e+001
4.014000e+001,-8.770238e-001,-6.819249e-001,-2.051326e+001
4.015500e+001,-8.665737e-001,-6.226965e-001,-2.037951e+001
4.017000e+001,-8.835042e-001,-6.690178e-001,-2.012056e+001
4.018500e+001,-8.945864e-001,-6.101887e-001,-1.979202e+001
4.020000e+001,-1.045777e+000,-6.118841e-001,-1.999846e+001
4.021500e+001,-1.001686e+000,-6.530288e-001,-2.005732e+001
4.023000e+001,-1.046209e+000,-6.873937e-001,-2.039264e+001
4.024500e+001,-1.085683e+000,-6.786186e-001,-2.045548e+001
4.026000e+001,-1.088642e+000,-6.491497e-001,-2.030764e+001
4.027500e+001,-1.120810e+000,-6.325942e-001,-2.042548e+001
4.029000e+001,-1.193573e+000,-5.571596e-001,-2.047991e+001
4.030500e+001,-1.135252e+000,-5.865414e-001,-2.053600e+001
4.032000e+001,-1.075422e+000,-5.368252e-001,-2.056436e+001
4.033500e+001,-9.963667e-001,-4.870223e-001,-2.063662e+001
4.035000e+001,-8.587045e-001,-5.914572e-001,-2.081607e+001
4.036500e+001,-7.162689e-001,-7.135150e-001,-2.100458e+001
4.038000e+001,-5.263295e-001,-9.434170e-001,-2.118230e+001
4.039500e+001,-4.028769e-001,-1.112145e+000,-2.130182e+001
4.041000e+001,-2.913795e-001,-1.523290e+000,-2.129059e+001
4.042500e+001,-2.867699e-001,-2.120044e+000,-2.124925e+001
4.044000e+001,-3.241022e-001,-2.918224e+000,-2.114052e+001
4.045500e+001,-3.951822e-001,-4.105029e+000,-2.082596e+001
4.047000e+001,-5.226446e-001,-4.921748e+000,-2.049417e+001
4.048500e+001,-7.898175e-001,-6.168013e+000,-1.994504e+001
4.050000e+001,-1.050789e+000,-7.243533e+000,-1.952571e+001
4.051500e+001,-1.574838e+000,-8.779677e+000,-1.889360e+001
4.053000e+001,-2.092504e+000,-1.036204e+001,-1.826375e+001
4.054500e+001,-2.525390e+000,-1.213268e+001,-1.791549e+001
4.056000e+001,-2.906769e+000,-1.508954e+001,-1.754442e+001
4.057500e+001,-2.928056e+000,-1.715244e+001,-1.743969e+001
4.059000e+001,-2.772350e+000,-1.947160e+001,-1.744274e+001
4.060500e+001,-2.671028e+000,-2.310978e+001,-1.725370e+001
4.062000e+001,-2.599612e+000,-2.556944e+001,-1.676733e+001
4.063500e+001,-2.693028e+000,-2.837105e+001,-1.604159e+001
4.065000e+001,-2.768616e+000,-3.006428e+001,-1.558569e+001
4.066500e+001,-2.645981e+000,-3.178114e+001,-1.518094e+001
4.068000e+001,-2.395853e+000,-3.296326e+001,-1.506106e+001
4.069500e+001,-1.939055e+000,-3.448379e+001,-1.503592e+001
4.071000e+001,-1.509942e+000,-3.522380e+001,-1.505488e+001
4.072500e+001,-1.063759e+000,-3.575039e+001,-1.507489e+001
4.074000e+001,-5.589387e-001,-3.672615e+001,-1.496444e+001
4.075500e+001,-2.997757e-001,-3.771285e+001,-1.492808e+001
4.077000e+001,-9.702679e-002,-3.876656e+001,-1.493565e+001
4.078500e+001,-2.403673e-002,-3.954085e+001,-1.485293e+001
4.080000e+001,8.799215e-002,-3.999734e+001,-1.487505e+001
4.081500e+001,2.910912e-001,-4.110978e+001,-1.520592e+001
4.083000e+001,3.614696e-001,-4.254212e+001,-1.541246e+001
4.084500e+001,5.600852e-001,-4.422653e+001,-1.598737e+001
4.086000e+001,6.777992e-001,-4.492990e+001,-1.661251e+001
4.087500e+001,7.917368e-001,-4.571379e+001,-1.745455e+001
4.089000e+001,7.149901e-001,-4.686934e+001,-1.839421e+001
4.090500e+001,4.164059e-001,-4.833844e+001,-1.873122e+001
4.092000e+001,-2.829385e-001,-5.088280e+001,-1.856907e+001
4.093500e+001,-6.684223e-001,-5.273350e+001,-1.843971e+001
4.095000e+001,-1.005039e+000,-5.348958e+001,-1.853057e+001
4.096500e+001,-1.103304e+000,-5.406856e+001,-1.870399e+001
4.098000e+001,-1.013895e+000,-5.477499e+001,-1.904710e+001
4.099500e+001,-7.868310e-001,-5.649985e+001,-1.934091e+001
4.101000e+001,-7.321398e-001,-5.701782e+001,-1.961511e+001
4.102500e+001,-1.175321e+000,-5.812042e+001,-1.919818e+001
4.104000e+001,-1.893539e+000,-5.967160e+001,-1.826268e+001
4.105500e+001,-2.706382e+000,-6.092420e+001,-1.737883e+001
4.107000e+001,-4.330029e+000,-6.350331e+001,-1.538340e+001
4.108500e+001,-6.675009e+000,-6.605020e+001,-1.259077e+001
4.110000e+001,-9.410689e+000,-6.775031e+001,-9.527230e+000
4.111500e+001,-9.727535e+000,-6.831205e+001,-9.354084e+000
4.113000e+001,-1.063689e+001,-6.989478e+001,-8.305341e+000
4.114500e+001,-1.110837e+001,-7.082073e+001,-7.730099e+000
4.116000e+001,-1.175592e+001,-7.174977e+001,-6.980189e+000
4.117500e+001,-1.291689e+001,-7.314465e+001,-5.463401e+000
4.119000e+001,-1.432356e+001,-7.484660e+001,-3.628026e+000
4.120500e+001,-1.589557e+001,-7.619138e+001,-1.967800e+000
4.122000e+001,-1.742991e+001,-7.711280e+001,-2.683896e-001
4.123500e+001,-1.879336e+001,-7.796275e+001,1.537726e+000
4.125000e+001,-1.881255e+001,-7.834829e+001,1.662461e+000
4.126500e+001,-1.903354e+001,-7.881973e+001,1.908275e+000
4.128000e+001,-1.922170e+001,-7.933771e+001,2.142020e+000
4.129500e+001,-1.940623e+001,-7.971807e+001,2.422877e+000
4.131000e+001,-1.978765e+001,-8.011852e+001,3.118150e+000
4.132500e+001,-2.020371e+001,-8.053275e+001,3.980099e+000
4.134000e+001,-2.063870e+001,-8.132454e+001,5.200619e+000
4.135500e+001,-2.093886e+001,-8.218090e+001,6.213476e+000
4.137000e+001,-2.102878e+001,-8.230566e+001,6.317627e+000
4.138500e+001,-2.107133e+001,-8.225175e+001,6.394138e+000
4.140000e+001,-2.111363e+001,-8.231698e+001,6.482157e+000
4.141500e+001,-2.120034e+001,-8.240936e+001,6.607720e+000
4.143000e+001,-2.130709e+001,-8.258916e+001,6.803562e+000
4.144500e+001,-2.128823e+001,-8.268928e+001,6.761438e+000
4.146000e+001,-2.143360e+001,-8.283288e+001,6.884879e+000
4.147500e+001,-2.176117e+001,-8.295844e+001,7.138475e+000
4.149000e+001,-2.204605e+001,-8.309209e+001,7.356204e+000
4.150500e+001,-2.256375e+001,-8.344044e+001,7.799311e+000
4.152000e+001,-2.311660e+001,-8.377379e+001,8.329953e+000
4.153500e+001,-2.394709e+001,-8.431628e+001,9.176599e+000
4.155000e+001,-2.492039e+001,-8.482055e+001,1.011957e+001
4.156500e+001,-2.644379e+001,-8.543530e+001,1.167665e+001
4.158000e+001,-2.776970e+001,-8.589552e+001,1.305194e+001
4.159500e+001,-2.851480e+001,-8.613139e+001,1.383408e+001
4.161000e+001,-2.839337e+001,-8.607514e+001,1.373009e+001
4.162500e+001,-2.787372e+001,-8.587151e+001,1.324492e+001
4.164000e+001,-2.677719e+001,-8.546652e+001,1.222912e+001
4.165500e+001,-2.641536e+001,-8.533229e+001,1.193893e+001
4.167000e+001,-2.644491e+001,-8.532906e+001,1.202287e+001
4.168500e+001,-2.707913e+001,-8.555558e+001,1.272012e+001
4.170000e+001,-2.798336e+001,-8.587630e+001,1.368770e+001
4.171500e+001,-2.875810e+001,-8.611452e+001,1.452491e+001
4.173000e+001,-2.874613e+001,-8.611428e+001,1.456006e+001
4.174500e+001,-2.802046e+001,-8.584298e+001,1.387786e+001
4.176000e+001,-2.719113e+001,-8.555221e+001,1.308751e+001
4.177500e+001,-2.684756e+001,-8.540273e+001,1.278218e+001
4.179000e+001,-2.697650e+001,-8.542474e+001,1.297202e+001
4.180500e+001,-2.754565e+001,-8.562679e+001,1.357495e+001
4.182000e+001,-2.860072e+001,-8.598810e+001,1.467034e+001
4.183500e+001,-2.902494e+001,-8.613396e+001,1.515634e+001
4.185000e+001,-2.898809e+001,-8.610386e+001,1.515742e+001
4.186500e+001,-2.837739e+001,-8.583958e+001,1.464264e+001
4.188000e+001,-2.763708e+001,-8.557568e+001,1.391742e+001
4.189500e+001,-2.730359e+001,-8.544289e+001,1.360893e+001
4.191000e+001,-2.753368e+001,-8.552354e+001,1.386124e+001
4.192500e+001,-2.829623e+001,-8.575410e+001,1.463679e+001
4.194000e+001,-2.941697e+001,-8.608376e+001,1.580642e+001
4.195500e+001,-2.975496e+001,-8.616836e+001,1.615371e+001
4.197000e+001,-2.929808e+001,-8.599424e+001,1.573483e+001
4.198500e+001,-2.845090e+001,-8.571059e+001,1.489735e+001
4.200000e+001,-2.764827e+001,-8.545648e+001,1.413973e+001
4.201500e+001,-2.761266e+001,-8.545570e+001,1.412253e+001
4.203000e+001,-2.817966e+001,-8.560614e+001,1.471221e+001
4.204500e+001,-2.934875e+001,-8.596670e+001,1.595347e+001
4.206000e+001,-2.987977e+001,-8.613287e+001,1.651234e+001
4.207500e+001,-2.983404e+001,-8.610824e+001,1.646392e+001
4.209000e+001,-2.941393e+001,-8.593935e+001,1.606846e+001
4.210500e+001,-2.863307e+001,-8.566277e+001,1.532189e+001
4.212000e+001,-2.793762e+001,-8.548171e+001,1.472649e+001
4.213500e+001,-2.817038e+001,-8.551400e+001,1.497980e+001
4.215000e+001,-2.917848e+001,-8.577930e+001,1.598672e+001
4.216500e+001,-2.999796e+001,-8.605872e+001,1.683391e+001
4.218000e+001,-3.045698e+001,-8.619868e+001,1.731861e+001
4.219500e+001,-3.006415e+001,-8.610555e+001,1.694426e+001
4.221000e+001,-2.933214e+001,-8.586145e+001,1.623804e+001
4.222500e+001,-2.817989e+001,-8.550884e+001,1.513825e+001
4.224000e+001,-2.799171e+001,-8.544908e+001,1.498686e+001
4.225500e+001,-2.864076e+001,-8.559667e+001,1.567890e+001
4.227000e+001,-2.955130e+001,-8.588289e+001,1.662056e+001
4.228500e+001,-3.021908e+001,-8.611594e+001,1.730187e+001
4.230000e+001,-3.058405e+001,-8.618249e+001,1.766580e+001
4.231500e+001,-3.026596e+001,-8.608766e+001,1.734134e+001
4.233000e+001,-2.940338e+001,-8.576293e+001,1.648266e+001
4.234500e+001,-2.883561e+001,-8.560197e+001,1.595916e+001
4.236000e+001,-2.880298e+001,-8.558187e+001,1.594428e+001
4.237500e+001,-2.947634e+001,-8.576592e+001,1.667546e+001
4.239000e+001,-3.034956e+001,-8.603842e+001,1.754737e+001
4.240500e+001,-3.091740e+001,-8.620649e+001,1.815920e+001
4.242000e+001,-3.089211e+001,-8.618064e+001,1.818118e+001
4.243500e+001,-3.003614e+001,-8.590018e+001,1.733976e+001
4.245000e+001,-2.922934e+001,-8.563393e+001,1.652808e+001
4.246500e+001,-2.891023e+001,-8.553256e+001,1.620935e+001
4.248000e+001,-2.930716e+001,-8.563161e+001,1.663897e+001
4.249500e+001,-3.028687e+001,-8.590359e+001,1.764068e+001
4.251000e+001,-3.105194e+001,-8.615102e+001,1.838907e+001
4.252500e+001,-3.117626e+001,-8.618409e+001,1.853646e+001
4.254000e+001,-3.084359e+001,-8.607946e+001,1.820681e+001
4.255500e+001,-2.978609e+001,-8.575906e+001,1.713640e+001
4.257000e+001,-2.935891e+001,-8.563576e+001,1.671421e+001
4.258500e+001,-2.960107e+001,-8.567464e+001,1.700038e+001
4.260000e+001,-3.034461e+001,-8.589040e+001,1.774197e+001
4.261500e+001,-3.103637e+001,-8.608240e+001,1.841248e+001
4.263000e+001,-3.106735e+001,-8.609264e+001,1.845125e+001
4.264500e+001,-3.067286e+001,-8.596980e+001,1.809620e+001
4.266000e+001,-2.978129e+001,-8.569518e+001,1.724768e+001
4.267500e+001,-2.959323e+001,-8.565244e+001,1.706981e+001
4.269000e+001,-3.035027e+001,-8.581786e+001,1.782490e+001
4.270500e+001,-3.104548e+001,-8.604697e+001,1.853806e+001
4.272000e+001,-3.147181e+001,-8.614467e+001,1.899516e+001
4.273500e+001,-3.111005e+001,-8.606931e+001,1.865849e+001
4.275000e+001,-3.049043e+001,-8.585061e+001,1.803183e+001
4.276500e+001,-2.953148e+001,-8.562057e+001,1.705891e+001
4.278000e+001,-2.964005e+001,-8.563651e+001,1.719987e+001
4.279500e+001,-3.063260e+001,-8.590318e+001,1.820033e+001
4.281000e+001,-3.125454e+001,-8.611224e+001,1.883741e+001
4.282500e+001,-3.146316e+001,-8.617950e+001,1.905024e+001
4.284000e+001,-3.100531e+001,-8.604497e+001,1.858888e+001
4.285500e+001,-3.020888e+001,-8.581178e+001,1.782479e+001
4.287000e+001,-2.954006e+001,-8.564719e+001,1.721720e+001
4.288500e+001,-2.989457e+001,-8.571252e+001,1.760747e+001
4.290000e+001,-3.064982e+001,-8.592648e+001,1.841034e+001
4.291500e+001,-3.131253e+001,-8.610460e+001,1.912117e+001
4.293000e+001,-3.118234e+001,-8.607896e+001,1.900681e+001
4.294500e+001,-3.039939e+001,-8.582923e+001,1.821132e+001
4.296000e+001,-2.989442e+001,-8.570612e+001,1.768888e+001
4.297500e+001,-3.008537e+001,-8.574171e+001,1.788292e+001
4.299000e+001,-3.090673e+001,-8.598766e+001,1.874496e+001
4.300500e+001,-3.128749e+001,-8.610068e+001,1.912645e+001
4.302000e+001,-3.094343e+001,-8.602642e+001,1.884941e+001
4.303500e+001,-3.033356e+001,-8.583823e+001,1.825915e+001
4.305000e+001,-2.997103e+001,-8.573706e+001,1.791634e+001
